responsible;verantwortlich;English;1;0;B1;Adjective
daily;täglich;English;1;0;A2;Adjective
Monday;Montag;English;1;0;A1;Noun
fun;Spaß;English;1;0;A1;Noun
think about;überlegen;English;1;0;A2;Verb
think of;überlegen;English;1;0;A2;Verb
May;Mai;English;1;0;A1;Noun
to consist of;umfassen;English;1;0;A2;Verb
to surround;umfassen;English;1;0;A2;Verb
novel;Roman;English;1;0;A2;Noun
January;Januar;English;1;0;A1;Noun
nine;neun;English;1;0;A1;Number
to fight;kämpfen;English;1;0;A2;Verb
respective;jeweilig;English;1;0;A2;Adjective
particular;jeweilig;English;1;0;B2;Adjective
to promise;versprechen;English;1;0;A2;Verb
definition;Definition;English;1;0;B1;Noun
to lift;heben;English;1;0;A2;Verb
back;Rücken;English;1;0;A1;Noun
crowd;Masse;English;1;0;A2;Noun
mass;Masse;English;1;0;B1;Noun
to sing;singen;English;1;0;A2;Verb
theory;Theorie;English;1;0;B1;Noun
content;Inhalt;English;1;0;B1;Noun
plot;Inhalt;English;1;0;B2;Noun
to fail;scheitern;English;1;0;A2;Verb
to break down;scheitern;English;1;0;A2;Verb
event;Ereignis;English;1;0;A1;Noun
merely;lediglich;English;1;0;B1;Adverb
organic;organisch;English;1;0;B1;Adjective
happy;glücklich;English;1;0;A1;Adjective
fortunate;glücklich;English;1;0;B1;Adjective
rest;Rest;English;1;0;B1;Noun
remainder;Rest;English;1;0;B1;Noun
wish;Wunsch;English;1;0;A1;Noun
thick;dick;English;1;0;A1;Adjective
fat;dick;English;1;0;A1;Adjective
enormous;riesig;English;1;0;A2;Adjective
huge;riesig;English;1;0;B1;Adjective
tremendous;riesig;English;1;0;B1;Adjective
giant;riesig;English;1;0;B1;Adjective
massive;riesig;English;1;0;B1;Adjective
humongous;riesig;English;1;0;A2;Adjective
today’s;heutig;English;1;0;A2;Adjective
present-day;heutig;English;1;0;A2;Adjective
hello;hallo;English;1;0;A1;Particle
museum;Museum;English;1;0;A2;Noun
color;Farbe;English;1;0;A1;Noun
twelve;zwölf;English;1;0;A1;Number
regular;regelmäßig;English;1;0;A2;Adjective
from (something);her;English;1;0;A2;Adverb
to adjust;einstellen;English;1;0;A2;Verb
to discontinue;einstellen;English;1;0;A2;Verb
theater;Theater;English;1;0;A1;Noun
king;König;English;1;0;A1;Noun
ear;Ohr;English;1;0;A1;Noun
to promote;fördern;English;1;0;A2;Verb
electric;elektrisch;English;1;0;A2;Adjective
construction;Aufbau;English;1;0;B1;Noun
contribution;Beitrag;English;1;0;B1;Noun
February;Februar;English;1;0;A1;Noun
to conduct;durchführen;English;1;0;A2;Verb
to carry out;durchführen;English;1;0;A2;Verb
to come to mind;einfallen;English;1;0;A2;Verb
to collapse;einfallen;English;1;0;A2;Verb
to injure;verletzen;English;1;0;A2;Verb
inspection;Kontrolle;English;1;0;B1;Noun
control;Kontrolle;English;1;0;A2;Noun
crew;Mannschaft;English;1;0;B2;Noun
either;entweder;English;1;0;A1;Conjunction
hope;Hoffnung;English;1;0;A1;Noun
responsibility;Verantwortung;English;1;0;B1;Noun
to scream;schreien;English;1;0;A2;Verb
to cry out;schreien;English;1;0;A2;Verb
visit;Besuch;English;1;0;A1;Noun
hundred;hundert;English;1;0;A2;Number
source;Quelle;English;1;0;A2;Noun
spring;Quelle;English;1;0;A1;Noun
typical;typisch;English;1;0;B1;Adjective
territory;Gebiet;English;1;0;B2;Noun
authorities;Behörde;English;1;0;A2;Noun
department;Behörde;English;1;0;B1;Noun
Saturday;Samstag;English;1;0;A1;Noun
organization;Organisation;English;1;0;B1;Noun
sum;Summe;English;1;0;A1;Noun
to be sufficient;ausreichen;English;1;0;A2;Verb
degree;Grad;English;1;0;A2;Noun
any;irgendein;English;1;0;A1;Pronoun
anything;irgendetwas;English;1;0;A1;Pronoun
partly;teilweise;English;1;0;A2;Adverb
trust;Vertrauen;English;1;0;A2;Noun
faith;Vertrauen;English;1;0;B2;Noun
to trust;vertrauen;English;1;0;A2;Verb
decade;Jahrzehnt;English;1;0;B2;Noun
wind;Wind;English;1;0;A1;Noun
immediate;unmittelbar;English;1;0;B1;Adjective
alliance;Bund;English;1;0;B2;Noun
bunch;Bund;English;1;0;B1;Noun
extreme;extrem;English;1;0;B1;Adjective
feature;Merkmal;English;1;0;A2;Noun
theoretical;theoretisch;English;1;0;A2;Adjective
to investigate;ermitteln;English;1;0;A2;Verb
daddy;Papa;English;1;0;A1;Noun
disease;Krankheit;English;1;0;B1;Noun
illness;Krankheit;English;1;0;B1;Noun
requirement;Voraussetzung;English;1;0;B1;Noun
to kill;töten;English;1;0;A2;Verb
to formulate;formulieren;English;1;0;A2;Verb
(point in) time;Zeitpunkt;English;1;0;A2;Noun
corridor;Gang;English;1;0;B2;Noun
aisle;Gang;English;1;0;A2;Noun
course;Gang;English;1;0;A1;Noun
politician;Politiker;English;1;0;B1;Noun
support;Unterstützung;English;1;0;A2;Noun
hey;hey;English;1;0;A2;Particle
to break;brechen;English;1;0;A2;Verb
center;Zentrum;English;1;0;A2;Noun
to remove;entfernen;English;1;0;A2;Verb
June;Juni;English;1;0;A1;Noun
skin;Haut;English;1;0;B1;Noun
protection;Schutz;English;1;0;B1;Noun
generation;Generation;English;1;0;A2;Noun
Chinese;chinesisch;English;1;0;A2;Adjective
sign;Zeichen;English;1;0;A1;Noun
truth;Wahrheit;English;1;0;A2;Noun
household;Haushalt;English;1;0;B1;Noun
budget;Haushalt;English;1;0;A2;Noun
garden;Garten;English;1;0;A1;Noun
at/in the back;hinten;English;1;0;A2;Adverb
to stand out;auffallen;English;1;0;A2;Verb
contrast;Gegensatz;English;1;0;A2;Noun
to distribute;verteilen;English;1;0;A2;Verb
paper;Papier;English;1;0;A1;Noun
physical;physikalisch;English;1;0;A2;Adjective
in view of;angesichts;English;1;0;A2;Preposition
soft;leise;English;1;0;A2;Adjective
in case;falls;English;1;0;A2;Conjunction
for the first time;erstmals;English;1;0;A2;Adverb
partner;Partner;English;1;0;A1;Noun
to reflect;nachdenken;English;1;0;A2;Verb
training;Ausbildung;English;1;0;A2;Noun
carriage;Wagen;English;1;0;B1;Noun
ship;Schiff;English;1;0;A1;Noun
thousand;tausend;English;1;0;A2;Number
deed;Tat;English;1;0;B1;Noun
action;Tat;English;1;0;A1;Noun
upper;obere;English;1;0;B1;Adjective
equation;Gleichung;English;1;0;B2;Noun
stone;Stein;English;1;0;A1;Noun
rock;Stein;English;1;0;A2;Noun
to take care of;kümmern (sich);English;1;0;A2;Verb
average;mittlere;English;1;0;A2;Adjective
explanation;Erklärung;English;1;0;A2;Noun
Wednesday;Mittwoch;English;1;0;A1;Noun
to disturb;stören;English;1;0;A2;Verb
track;Spur;English;1;0;A2;Noun
lane;Spur;English;1;0;A2;Noun
(of) Berlin;berliner;English;1;0;A2;Adjective
challenge;Herausforderung;English;1;0;A2;Noun
to improve;verbessern;English;1;0;A2;Verb
hot;heiß;English;1;0;A1;Adjective
past;Vergangenheit;English;1;0;A1;Noun
balance;Gleichgewicht;English;1;0;B1;Noun
Greece;Griechenland;English;1;0;A2;Noun
to submit;abgeben;English;1;0;A2;Verb
report;Bericht;English;1;0;A2;Noun
edge;Rand;English;1;0;B1;Noun
Italy;Italien;English;1;0;A2;Noun
core;Kern;English;1;0;B2;Noun
seed;Kern;English;1;0;A2;Noun
main focus;Kern;English;1;0;A2;Noun
winter;Winter;English;1;0;A1;Noun
background;Hintergrund;English;1;0;A2;Noun
east;Osten, Ost-;English;1;0;A2;Noun
America;Amerika;English;1;0;A2;Noun
born;geboren;English;1;0;A2;Adjective
dangerous;gefährlich;English;1;0;A2;Adjective
to force;zwingen;English;1;0;A2;Verb
beer;Bier;English;1;0;A2;Noun
news;Nachricht;English;1;0;A1;Noun
message;Nachricht;English;1;0;A1;Noun
to collect;sammeln;English;1;0;A2;Verb
to reject;ablehnen;English;1;0;A2;Verb
to bump;aneinander stoßen;English;1;0;A2;Verb
October;Oktober;English;1;0;A1;Noun
to go on;angehen;English;1;0;A2;Verb
to proceed;verlaufen;English;1;0;A2;Verb
to get lost;sich verlaufen;English;1;0;A2;Verb
mad;böse;English;1;0;A2;Adjective
bitter;böse;English;1;0;B1;Adjective
to provoke;auslösen;English;1;0;A2;Verb
to set off;auslösen;English;1;0;A2;Verb
to continue;weitergehen;English;1;0;A2;Verb
to depend;abhängen;English;1;0;A2;Verb
speed;Geschwindigkeit;English;1;0;A2;Noun
ideal;ideal;English;1;0;A1;Adjective
to reduce;reduzieren;English;1;0;A2;Verb
machine;Maschine;English;1;0;A1;Noun
linear;linear;English;1;0;A2;Adjective
to agree;ausmachen;English;1;0;A2;Verb
to put out;ausmachen;English;1;0;A2;Verb
to enter;eintreten;English;1;0;A2;Verb
critical;kritisch;English;1;0;B1;Adjective
um;äh;English;1;0;A2;Particle
weekend;Wochenende;English;1;0;A1;Noun
Thursday;Donnerstag;English;1;0;A1;Noun
season;Saison;English;1;0;B1;Noun
researcher;Forscher;English;1;0;B1;Noun
to found;gründen;English;1;0;A2;Verb
obvious;offensichtlich;English;1;0;B1;Adjective
particle;Teilchen;English;1;0;B2;Noun
computer;Computer;English;1;0;A1;Noun
to lose (weight);abnehmen;English;1;0;A2;Verb
distribution;Verteilung;English;1;0;B1;Noun
application;Anwendung;English;1;0;B1;Noun
to draw;zeichnen;English;1;0;A2;Verb
fresh;frisch;English;1;0;A2;Adjective
to mention;erwähnen;English;1;0;A2;Verb
wave;Welle;English;1;0;A2;Noun
nose;Nase;English;1;0;A1;Noun
to represent;vertreten;English;1;0;A2;Verb
dense;dicht;English;1;0;B2;Adjective
soldier;Soldat;English;1;0;A2;Noun
ready;bereit;English;1;0;A1;Adjective
technology;Technik;English;1;0;A1;Noun
leaf;Blatt;English;1;0;A1;Noun
sheet;Blatt;English;1;0;B1;Noun
to shape;prägen;English;1;0;A2;Verb
so to speak;sozusagen;English;1;0;A2;Adverb
November;November;English;1;0;A1;Noun
Swiss;Schweizer;English;1;0;A2;Adjective
healthy;gesund;English;1;0;A1;Adjective
to thank;danken;English;1;0;A2;Verb
soccer;Fußball;English;1;0;A1;Noun
soccer ball;Fußball;English;1;0;A2;Noun
circumstance;Umstand;English;1;0;B2;Noun
to invite;einladen;English;1;0;A2;Verb
kilogram;Kilogramm;English;1;0;A2;Noun
warm;warm;English;1;0;A1;Adjective
integration;Integration;English;1;0;A2;Noun
neighbor;Nachbar;English;1;0;A1;Noun
maximum;maximal;English;1;0;B1;Adjective
figure;Figur;English;1;0;A2;Noun
joy;Freude;English;1;0;A2;Noun
official;offiziell;English;1;0;A2;Adjective
district;Kreis;English;1;0;B1;Noun
circle;Kreis;English;1;0;A1;Noun
to nod;nicken;English;1;0;A2;Verb
digital;digital;English;1;0;B1;Adjective
unknown;unbekannt;English;1;0;A2;Adjective
court;Gericht;English;1;0;A2;Noun
dish;Gericht;English;1;0;A1;Noun
to value;schätzen;English;1;0;A2;Verb
to organize;organisieren;English;1;0;A2;Verb
aspect;Aspekt;English;1;0;B1;Noun
to give up;verzichten;English;1;0;A2;Verb
coffee;Kaffee;English;1;0;A1;Noun
(be) tired (of);leid;English;1;0;A2;Adverb
sorrow;Leid;English;1;0;B1;Noun
grief;Leid;English;1;0;B2;Noun
representative;Vertreter;English;1;0;B1;Noun
statistics;Statistik;English;1;0;B2;Noun
homeland;Heimat;English;1;0;A2;Noun
home;Heimat;English;1;0;A1;Noun
milliliter;Milliliter (ml);English;1;0;A2;Noun
to return;zurückkehren;English;1;0;A2;Verb
object;Gegenstand;English;1;0;B1;Noun
to implement;umsetzen;English;1;0;A2;Verb
to proceed with;betreiben;English;1;0;A2;Verb
to operate;betreiben;English;1;0;A2;Verb
cooperation;Zusammenarbeit;English;1;0;B2;Noun
to end;enden;English;1;0;A2;Verb
to concentrate;konzentrieren;English;1;0;A2;Verb
to land;landen;English;1;0;A2;Verb
lake;See;English;1;0;A2;Noun
tourist;Tourist;English;1;0;A2;Noun
concentration;Konzentration;English;1;0;B1;Noun
to forbid;verbieten;English;1;0;A2;Verb
sick;krank;English;1;0;A1;Adjective
ill;krank;English;1;0;A2;Adjective
ability;Fähigkeit;English;1;0;A2;Noun
capability;Fähigkeit;English;1;0;B2;Noun
adolescent;Jugendliche;English;1;0;A2;Noun
network;Netz;English;1;0;B1;Noun
net;Netz;English;1;0;A2;Noun
modification;Änderung;English;1;0;B2;Noun
alteration;Änderung;English;1;0;A2;Noun
to lock;abschließen;English;1;0;A2;Verb
realization;Erkenntnis;English;1;0;B2;Noun
discovery;Erkenntnis;English;1;0;B1;Noun
self-evident;selbstverständlich;English;1;0;A2;Adjective
cause;Ursache;English;1;0;A2;Noun
original;ursprünglich;English;1;0;A2;Adjective
research;Forschung;English;1;0;A2;Noun
to shoot;schießen;English;1;0;A2;Verb
to warn;warnen;English;1;0;A2;Verb
centimeter;Zentimeter (cm);English;1;0;A2;Noun
cm;Zentimeter (cm);English;1;0;A2;Noun
suspicion;Ahnung;English;1;0;B1;Noun
to announce;ankündigen;English;1;0;A2;Verb
enzyme;Enzym;English;1;0;A2;Noun
intensive;intensiv;English;1;0;B1;Adjective
federal government;Bundesregierung;English;1;0;A2;Noun
to grasp;begreifen;English;1;0;A2;Verb
scene;Szene;English;1;0;A2;Noun
member of parliament;Abgeordnete;English;1;0;A2;Noun
congress;Abgeordnete;English;1;0;A2;Noun
to strengthen;verstärken;English;1;0;A2;Verb
to reinforce;verstärken;English;1;0;A2;Verb
to exclude;ausschließen;English;1;0;A2;Verb
to rule out;ausschließen;English;1;0;A2;Verb
sensible;sinnvoll;English;1;0;B2;Adjective
meaningful;sinnvoll;English;1;0;B1;Adjective
reference;Bezug;English;1;0;B2;Noun
cover;Bezug;English;1;0;A1;Noun
Tuesday;Dienstag;English;1;0;A1;Noun
stage;Stand;English;1;0;A1;Noun
stand;Stand;English;1;0;A1;Noun
score;Stand;English;1;0;B1;Noun
to rescue;retten;English;1;0;A2;Verb
twenty;zwanzig;English;1;0;A1;Number
violence;Gewalt;English;1;0;B1;Noun
force;Gewalt;English;1;0;A2;Noun
attack;Anschlag;English;1;0;A2;Noun
to influence;beeinflussen;English;1;0;A2;Verb
to smell;riechen;English;1;0;A2;Verb
to accompany;begleiten;English;1;0;A2;Verb
audience;Publikum;English;1;0;A2;Noun
visitor;Besucher;English;1;0;A2;Noun
growth;Wachstum;English;1;0;B1;Noun
proud;stolz;English;1;0;B1;Adjective
loss;Verlust;English;1;0;B1;Noun
to justify;begründen;English;1;0;A2;Verb
strict;streng;English;1;0;A1;Adjective
rigorous;streng;English;1;0;A2;Adjective
corner;Ecke;English;1;0;A1;Noun
race;Lauf;English;1;0;B1;Noun
run;Lauf;English;1;0;A1;Noun
article;Artikel;English;1;0;A1;Noun
to replace;ersetzen;English;1;0;A2;Verb
to reimburse;ersetzen;English;1;0;A2;Verb
probability;Wahrscheinlichkeit;English;1;0;B1;Noun
foreign countries;Ausland;English;1;0;A2;Noun
Bavarian;bayrisch;English;1;0;A2;Adjective
this time;diesmal;English;1;0;A2;Adverb
brain;Gehirn;English;1;0;A1;Noun
building;Gebäude;English;1;0;A1;Noun
long-term;langfristig;English;1;0;B2;Adjective
cordial;herzlich;English;1;0;A2;Adjective
to secure;sichern;English;1;0;A2;Verb
to spend (time);verbringen;English;1;0;A2;Verb
electricity;Strom;English;1;0;B1;Noun
stream;Strom;English;1;0;B1;Noun
office;Amt;English;1;0;A1;Noun
to criticize;kritisieren;English;1;0;A2;Verb
to convey;vermitteln;English;1;0;A2;Verb
reality;Wirklichkeit;English;1;0;B1;Noun
union;Union;English;1;0;B1;Noun
studies;Studium;English;1;0;A2;Noun
to hold on to;festhalten;English;1;0;A2;Verb
democracy;Demokratie;English;1;0;B1;Noun
recording;Aufnahme;English;1;0;B1;Noun
reception;Aufnahme;English;1;0;B1;Noun
snapshot;Aufnahme;English;1;0;A2;Noun
exception;Ausnahme;English;1;0;B2;Noun
investment;Investition;English;1;0;B2;Noun
desire;Lust;English;1;0;B1;Noun
to invest;anlegen;English;1;0;A2;Verb
spectator;Zuschauer;English;1;0;B1;Noun
bright;hell;English;1;0;A1;Adjective
in the middle;mitten;English;1;0;A2;Adverb
conflict;Konflikt;English;1;0;B1;Noun
railway;Bahn;English;1;0;B1;Noun
Syria;Syrien;English;1;0;A2;Noun
income;Einkommen;English;1;0;B1;Noun
to recommend;empfehlen;English;1;0;A2;Verb
British;britisch;English;1;0;A2;Adjective
to fear;fürchten;English;1;0;A2;Verb
to prepare;vorbereiten;English;1;0;A2;Verb
activity;Aktivität;English;1;0;A1;Noun
glad;froh;English;1;0;A1;Adjective
to express;äußern;English;1;0;A2;Verb
spirit;Geist;English;1;0;B1;Noun
possibly;möglicherweise;English;1;0;A2;Adverb
to jump;springen;English;1;0;A2;Verb
courtyard;Hof;English;1;0;A2;Noun
police officer;Polizist;English;1;0;A2;Noun
practice;Übung;English;1;0;A1;Noun
resistance;Widerstand;English;1;0;B2;Noun
to put on;anziehen;English;1;0;A2;Verb
expert;Experte;English;1;0;A2;Noun
to fill;füllen;English;1;0;A2;Verb
community;Gemeinde;English;1;0;B2;Noun
break;Pause;English;1;0;A1;Noun
sharp;scharf;English;1;0;B1;Adjective
to shake;schütteln;English;1;0;A2;Verb
television;Fernsehen;English;1;0;A1;Noun
formula;Formel;English;1;0;B1;Noun
yellow;gelb;English;1;0;A1;Adjective
summer semester;Sommersemester;English;1;0;A2;Noun
violent;heftig;English;1;0;A2;Adjective
damage;Schaden;English;1;0;B1;Noun
reversed;umgekehrt;English;1;0;A2;Adjective
to publish;veröffentlichen;English;1;0;A2;Verb
to put up;aufstellen;English;1;0;A2;Verb
dependent;abhängig;English;1;0;B1;Adjective
route;Strecke;English;1;0;B2;Noun
to take (along);mitnehmen;English;1;0;A2;Verb
usual;üblich;English;1;0;A2;Adjective
to transfer;übertragen;English;1;0;A2;Verb
science;Wissenschaft;English;1;0;A1;Noun
global;global;English;1;0;B1;Adjective
afternoon;Nachmittag;English;1;0;A1;Noun
assumption;Annahme;English;1;0;B2;Noun
surroundings;Umgebung;English;1;0;B2;Noun
mirror;Spiegel;English;1;0;A2;Noun
to occupy;besetzen;English;1;0;A2;Verb
fan;Fan;English;1;0;A1;Noun
ticket;Karte;English;1;0;A1;Noun
poor;arm;English;1;0;A1;Adjective
crisis;Krise;English;1;0;B1;Noun
strategy;Strategie;English;1;0;A2;Noun
journalist;Journalist;English;1;0;B1;Noun
to cook;kochen;English;1;0;A2;Verb
to go back;zurückgehen;English;1;0;A2;Verb
pain;Schmerz;English;1;0;B1;Noun
considerable;erheblich;English;1;0;B1;Adjective
exclusive;ausschließlich;English;1;0;B1;Adjective
Greek;griechisch;English;1;0;A2;Adjective
(oh) well;naja;English;1;0;A2;Particle
the more;desto;English;1;0;A2;Adverb
competition;Wettbewerb;English;1;0;A2;Noun
to have sth at one’s disposal;verfügen;English;1;0;A2;Verb
doubt;Zweifel;English;1;0;A2;Noun
corporation;Konzern;English;1;0;B2;Noun
to dance;tanzen;English;1;0;A2;Verb
to survive;überleben;English;1;0;A2;Verb
camera;Kamera;English;1;0;A1;Noun
shadow;Schatten;English;1;0;A2;Noun
horse;Pferd;English;1;0;A1;Noun
to encounter;begegnen;English;1;0;A2;Verb
access;Zugang;English;1;0;B1;Noun
eleven;elf;English;1;0;A1;Number
search;Suche;English;1;0;A2;Noun
double;doppelt;English;1;0;A2;Adjective
Austrian;österreichisch;English;1;0;A2;Adjective
fact;Tatsache;English;1;0;A2;Noun
alcohol;Alkohol;English;1;0;B1;Noun
north;Norden, Nord-;English;1;0;A2;Noun
satisfied;zufrieden;English;1;0;B1;Adjective
to tear;reißen;English;1;0;A2;Verb
as long as;solange;English;1;0;A2;Conjunction
scientist;Wissenschaftler;English;1;0;A1;Noun
communication;Kommunikation;English;1;0;A2;Noun
steering wheel;Steuer;English;1;0;B2;Noun
tax;Steuer;English;1;0;B1;Noun
alleged;angeblich;English;1;0;A2;Adjective
cheap;günstig;English;1;0;A2;Adjective
December;Dezember;English;1;0;A1;Noun
airport;Flughafen;English;1;0;A1;Noun
hospital;Krankenhaus;English;1;0;A1;Noun
to turn around;wenden;English;1;0;A2;Verb
Turkish;türkisch;English;1;0;A2;Adjective
opponent;Gegner;English;1;0;B2;Noun
reader;Leser;English;1;0;A1;Noun
economics;VWL (Volkswirtschaftslehre);English;1;0;B1;Noun
knowledge;Kenntnis;English;1;0;A2;Noun
visible;sichtbar;English;1;0;B1;Adjective
Deutschmark;Mark;English;1;0;A2;Noun
to provide for;vorsehen;English;1;0;A2;Verb
difficulty;Schwierigkeit;English;1;0;A2;Noun
to perceive;wahrnehmen;English;1;0;A2;Verb
to point to;hinweisen;English;1;0;A2;Verb
July;Juli;English;1;0;A1;Noun
signal;Signal;English;1;0;B1;Noun
to control;kontrollieren;English;1;0;A2;Verb
farmer;Bauer;English;1;0;A1;Noun
exchange rate;Kurs;English;1;0;B1;Noun
at one time;einst;English;1;0;A2;Adverb
one day;einst;English;1;0;A2;Adverb
service;Service;English;1;0;B1;Noun
linguistic;sprachlich;English;1;0;A2;Adjective
so far;bisherig;English;1;0;A2;Adjective
driver;Fahrer;English;1;0;A1;Noun
traditional;traditionell;English;1;0;A2;Adjective
to cry;weinen;English;1;0;A2;Verb
to enjoy;genießen;English;1;0;A2;Verb
duty;Dienst;English;1;0;B1;Noun
camp;Lager;English;1;0;A1;Noun
storeroom;Lager;English;1;0;A2;Noun
gray;grau;English;1;0;A1;Adjective
with the aid of;anhand;English;1;0;A2;Preposition
bus;Bus;English;1;0;A1;Noun
(Swiss) franc;Franken (Fr.);English;1;0;A2;Noun
category;Kategorie;English;1;0;B1;Noun
friendly;freundlich;English;1;0;B2;Adjective
perfect;perfekt;English;1;0;A2;Adjective
rich;reich;English;1;0;A1;Adjective
abundant;reich;English;1;0;B1;Adjective
drive;Fahrt;English;1;0;A1;Noun
vacation;Urlaub;English;1;0;A1;Noun
instrument;Instrument;English;1;0;A2;Noun
distant;fern;English;1;0;B1;Adjective
to hide;verstecken;English;1;0;A2;Verb
fire;Feuer;English;1;0;A1;Noun
to make an effort;bemühen (sich);English;1;0;A2;Verb
understanding;Verständnis;English;1;0;B2;Noun
AfD;AfD (Alternative für Deutschland);English;1;0;A2;Noun
Alternative für Deutschland;AfD (Alternative für Deutschland);English;1;0;A2;Noun
bacterium;Bakterie;English;1;0;A2;Noun
to dip;tauchen;English;1;0;A2;Verb
consequence;Konsequenz;English;1;0;A2;Noun
guilty;schuld;English;1;0;B1;Adjective
guilt;Schuld;English;1;0;B1;Noun
majority;Mehrheit;English;1;0;B1;Noun
regulation;Bestimmung;English;1;0;B1;Noun
purpose;Bestimmung;English;1;0;A2;Noun
fate;Bestimmung;English;1;0;B2;Noun
to avoid;vermeiden;English;1;0;A2;Verb
honest;ehrlich;English;1;0;B1;Adjective
to pay attention;beachten;English;1;0;A2;Verb
statistical;statistisch;English;1;0;A2;Adjective
throat;Hals;English;1;0;B2;Noun
neck;Hals;English;1;0;A1;Noun
to enforce;durchsetzen;English;1;0;A2;Verb
Italian;italienisch;English;1;0;A2;Adjective
shit;Scheiße;English;1;0;A2;Noun
crap;Scheiße;English;1;0;A2;Noun
telephone;Telefon;English;1;0;A1;Noun
autumn;Herbst;English;1;0;A1;Noun
exhibition;Ausstellung;English;1;0;A2;Noun
cellar;Keller;English;1;0;B2;Noun
mayor;Bürgermeister;English;1;0;B1;Noun
along;entlang;English;1;0;A1;Preposition
bottle;Flasche;English;1;0;A1;Noun
wonderful;wunderbar;English;1;0;A1;Adjective
to honor;ehren;English;1;0;A2;Verb
in the end;letztlich;English;1;0;A2;Adverb
surface;Fläche;English;1;0;B1;Noun
to paint;streichen;English;1;0;A2;Verb
to quote;zitieren;English;1;0;A2;Verb
to lower;senken;English;1;0;A2;Verb
to keep;behalten;English;1;0;A2;Verb
to design;gestalten;English;1;0;A2;Verb
to prove;beweisen;English;1;0;A2;Verb
dealing;Umgang;English;1;0;A2;Noun
interaction;Umgang;English;1;0;B1;Noun
to check;überprüfen;English;1;0;A2;Verb
professorship;Lehrstuhl;English;1;0;A2;Noun
chair;Lehrstuhl;English;1;0;A1;Noun
to give (as a present);schenken;English;1;0;A2;Verb
suggestion;Vorschlag;English;1;0;A1;Noun
proposal;Vorschlag;English;1;0;B1;Noun
away;entfernt;English;1;0;A1;Adjective
ladder;Leiter;English;1;0;B1;Noun
parliament;Parlament;English;1;0;B2;Noun
weapon;Waffe;English;1;0;B1;Noun
criterion;Kriterium;English;1;0;A2;Noun
applause;Beifall;English;1;0;B1;Noun
to destroy;zerstören;English;1;0;A2;Verb
to listen;zuhören;English;1;0;A2;Verb
to be canceled;ausfallen;English;1;0;A2;Verb
on the one hand;einerseits;English;1;0;A2;Adverb
suspense;Spannung;English;1;0;A2;Noun
tension;Spannung;English;1;0;B1;Noun
progress;Fortschritt;English;1;0;B1;Noun
mathematics;Mathematik;English;1;0;B1;Noun
bathroom;Bad;English;1;0;A1;Noun
bath;Bad;English;1;0;A1;Noun
spa;Bad;English;1;0;B2;Noun
to pack;packen;English;1;0;A2;Verb
Great Britain;Großbritannien;English;1;0;A2;Noun
cautious;vorsichtig;English;1;0;B1;Adjective
careful;vorsichtig;English;1;0;A1;Adjective
to apply;anwenden;English;1;0;A2;Verb
wild;wild;English;1;0;A2;Adjective
legal;gesetzlich;English;1;0;B1;Adjective
peak;Spitze;English;1;0;B2;Noun
tip;Spitze;English;1;0;A2;Noun
top;Spitze;English;1;0;A1;Noun
peak load;Spitzenlast;English;1;0;A2;Noun
appliance;Gerät;English;1;0;A2;Noun
tool;Gerät;English;1;0;A1;Noun
piece of equipment;Gerät;English;1;0;A2;Noun
will;Wille;English;1;0;A1;Noun
to point;weisen;English;1;0;A2;Verb
tradition;Tradition;English;1;0;A2;Noun
to burn;brennen;English;1;0;A2;Verb
voluntary;freiwillig;English;1;0;A2;Adjective
the (more ... the);umso;English;1;0;A2;Conjunction
empire;Reich;English;1;0;B1;Noun
kingdom;Reich;English;1;0;A2;Noun
to order;bestellen;English;1;0;A2;Verb
opportunity;Gelegenheit;English;1;0;A2;Noun
instead;stattdessen;English;1;0;A2;Adverb
tone;Ton;English;1;0;A2;Noun
sound;Ton;English;1;0;A2;Noun
clay;Ton;English;1;0;A2;Noun
environment;Umwelt;English;1;0;B2;Noun
to smoke;rauchen;English;1;0;A2;Verb
plant;Pflanze;English;1;0;A2;Noun
landscape;Landschaft;English;1;0;A2;Noun
countryside;Landschaft;English;1;0;A2;Noun
workplace;Arbeitsplatz;English;1;0;B1;Noun
component;Komponente;English;1;0;B2;Noun
ion;Ion;English;1;0;A2;Noun
fine;fein;English;1;0;A1;Adjective
star;Stern;English;1;0;A1;Noun
shoe;Schuh;English;1;0;A1;Noun
knee;Knie;English;1;0;A1;Noun
zero;null (0);English;1;0;A2;Number
layer;Schicht;English;1;0;B1;Noun
shift;Schicht;English;1;0;B1;Noun
incredible;unglaublich;English;1;0;B1;Adjective
river;Fluss;English;1;0;A1;Noun
alternative;Alternative;English;1;0;B1;Noun
to obligate;verpflichten;English;1;0;A2;Verb
to greet;begrüßen;English;1;0;A2;Verb
leadership;Führung;English;1;0;B1;Noun
management;Führung;English;1;0;B1;Noun
command;Führung;English;1;0;B1;Noun
lower;untere;English;1;0;B2;Adjective
mobile phone;Handy;English;1;0;A1;Noun
capital city;Hauptstadt;English;1;0;A2;Noun
potential;Potenzial;English;1;0;B1;Noun
publishing company;Verlag;English;1;0;A2;Noun
minister president;Ministerpräsident;English;1;0;A2;Noun
governor;Ministerpräsident;English;1;0;B1;Noun
bird;Vogel;English;1;0;A1;Noun
to restrict;beschränken;English;1;0;A2;Verb
sector;Branche;English;1;0;B2;Noun
